"Review ID","Member ID","Book ID","Percentage Completed","Review Rating"
824,35D57C2A-4EE1-4C2B-8138-AC77C59AB7FE,120900688,0.5400,4
832,3653CC48-8042-4998-B4DD-94F1CA210FD1,161003689,0.0000,2
836,365A3C1B-E64E-43FF-959D-591EB87C4D03,161205033,0.0400,5
837,36677AF7-114C-41BF-8B10-7C05E47B32F3,110400239,0.4000,4
840,3679E638-741A-4735-9EDF-6D790B66666C,160303792,0.6000,5
841,36C4B2C9-A5A9-49AA-A74D-E74E8FF0DDFD,170200626,0.5700,5
844,36F47F2B-DAB6-4004-B402-E694ECD0A708,161205033,0.1300,5
846,3740D592-7391-44E1-BF0C-758CA62AE322,170201525,0.9900,5
850,374B2BCB-4DE1-4B35-B2FB-F8495B9741B5,170108223,0.9000,5
851,37775FF8-000C-48BC-9DDA-B71CD04A3BF0,170201599,0.6700,5
852,37775FF8-000C-48BC-9DDA-B71CD04A3BF0,170201831,0.9800,4
853,3787C37E-2EB0-4990-BD59-6009C56F95C4,170108222,0.9400,5
854,37A3CD87-EAD5-4705-B844-AA0DECFDCDD3,170201831,0.9900,5
855,37AE626F-F9A1-4DF4-B0FA-431510ED8C46,131100762,0.4100,5
856,37C25F50-2363-4F30-A9BC-21CA846D600A,140114156,0.4100,1
860,384E859E-4D08-4CBC-B180-1F643E4D3A74,160814679,0.5800,5
862,386DD888-8F3D-4640-937D-F69B57C54C4A,150303126,0.0100,5
864,390258D4-1F30-4D0F-A742-C9EA3819C133,170201853,0.3300,3
866,391930F7-34AA-4E18-A56E-4CB4B79B7020,170108849,0.8300,4
867,39551B73-0EAC-4532-84BA-66E6EA8B4F4B,170201694,0.9000,4
868,39A44FE5-3FB9-405D-AA26-0A5FD1AC4A2C,170201694,0.0000,4
872,39E7B879-B7C6-481A-9635-2E3FAD322ACC,170200631,0.8700,5
876,3A1FEC3D-AEDE-48AB-B476-25A88CA63BC6,161205078,0.0800,5
877,3A1FEC3D-AEDE-48AB-B476-25A88CA63BC6,170201203,0.9900,4
878,3A1FEC3D-AEDE-48AB-B476-25A88CA63BC6,170201831,0.9900,5
879,3A463AE5-7B99-4A4A-9845-F4BB877F6C2C,160815067,0.0100,5
880,3A463AE5-7B99-4A4A-9845-F4BB877F6C2C,170201127,0.0000,5
881,3A6969D9-8E90-4ED6-99B3-57E29CC9EC95,150502290,0.9900,5
882,3A6969D9-8E90-4ED6-99B3-57E29CC9EC95,161203379,0.0000,5
888,3AE096DA-F759-4726-AE4B-8A0267D9D7A0,110600434,0.0300,4
889,3B288847-1B10-4917-8A9C-1CC0C6E28B6C,170200489,0.2100,3
891,3B553CCB-5F7B-4D77-836B-8240598BA9D8,140600122,0.5400,5
900,3C654E5E-7C0B-476D-A871-7D9F3C2BE6E1,160300420,0.1600,5
901,3C654E5E-7C0B-476D-A871-7D9F3C2BE6E1,160306334,0.9700,3
902,3C654E5E-7C0B-476D-A871-7D9F3C2BE6E1,160903240,0.0000,5
903,3C654E5E-7C0B-476D-A871-7D9F3C2BE6E1,161002121,0.9900,4
904,3C7E0C43-9C73-4875-B54C-931210972F7D,150804220,0.0100,5
905,3C7E0C43-9C73-4875-B54C-931210972F7D,161207581,0.0100,5
906,3C7E0C43-9C73-4875-B54C-931210972F7D,170100413,0.0200,5
910,3C91D976-8D53-4E6B-8350-65498584A7DA,160812639,0.1600,5
911,3CDA2805-7202-4089-B46C-274A1B4DE7B5,160303789,0.9300,4
912,3CDA2805-7202-4089-B46C-274A1B4DE7B5,160303792,0.2200,5
913,3CDA2805-7202-4089-B46C-274A1B4DE7B5,170201831,0.5500,5
914,3CDE169D-3075-46FE-910A-FEE7A4A8BC0E,141004975,0.8400,5
917,3D26F0CB-91A3-451A-A0AA-C0928B5833F9,160800996,0.9900,5
918,3D40C3DB-FE99-4BEA-8231-225D48AB88FE,160900655,0.0000,5
919,3D40C3DB-FE99-4BEA-8231-225D48AB88FE,170109437,0.2200,3
920,3D5BB5CB-7759-409A-AAEA-52D219E6A851,140503937,0.0200,5
923,3D898DA3-E41C-4E06-9A91-ADE32E6EBAEB,170201694,0.2800,4
924,3D8A1F1E-D5DF-4715-A48C-8EF97D50B015,170201216,0.5500,5
925,3D8A1F1E-D5DF-4715-A48C-8EF97D50B015,170201831,0.9600,5
926,3DEF63C9-6A1D-468C-9F48-119B9BEAE8BB,150802077,0.0100,5
928,3DEF63C9-6A1D-468C-9F48-119B9BEAE8BB,170202072,0.0100,5
929,3E094F02-2F5B-479F-BD7F-836CAFAFE140,131003062,0.0800,4
930,3E094F02-2F5B-479F-BD7F-836CAFAFE140,131003063,0.2500,4
931,3E094F02-2F5B-479F-BD7F-836CAFAFE140,160501368,0.0500,5
932,3E0CAA3B-18E7-4C08-98AD-D6D5BD5B7DCF,160812646,0.0100,3
934,3E358C40-E500-4F00-B6D0-3FB7B3F3DED0,130901975,0.3300,4
935,3E358C40-E500-4F00-B6D0-3FB7B3F3DED0,170200631,0.9700,5
936,3E91ACF8-3BFD-4BC7-90BB-161B3A488216,140403309,0.4200,4
937,3E91ACF8-3BFD-4BC7-90BB-161B3A488216,170109176,0.4800,3
938,3F564F4C-987F-4203-B29E-672A2DB767FA,170201831,0.8700,4
939,3F5E4D39-B684-41CA-97E2-86F7D75A12D3,160303792,0.0000,2
940,3F6FD543-5D87-4327-9FA6-D1870C3872AB,120800178,0.8800,4
941,3F6FD543-5D87-4327-9FA6-D1870C3872AB,170200631,0.9400,5
942,3F91820C-748A-42CC-887D-55C5DD9B1E83,120702100,0.0400,4
943,40000B32-A464-4634-9CAB-5AB49CFBF318,170201127,0.0000,5
944,4021540D-2846-4561-90A3-702E2B2BEFC8,120401072,0.5800,5
945,4021540D-2846-4561-90A3-702E2B2BEFC8,160303792,0.0100,4
947,4021540D-2846-4561-90A3-702E2B2BEFC8,170201831,0.0100,4
949,4055EF98-D6C3-41A9-8C8A-0FDE6845835A,150901380,0.0300,5
953,40766A7C-B6B9-42A4-86AD-35FC2923C6A9,100200137,0.8600,4
953,40766A7C-B6B9-42A4-86AD-35FC2923C6A9,100200137,0.8600,4
953,40766A7C-B6B9-42A4-86AD-35FC2923C6A9,100200137,0.8600,4
966,41D424C6-8653-4C1F-9F83-F136B12EC6E6,170201543,0.3400,5
969,4290108A-23D5-47E4-B080-45C4BFA56B27,170109419,0.2300,4
972,42CDB6BF-7E7C-42E8-BA10-957285F60587,140114150,0.9900,4
973,42CDB6BF-7E7C-42E8-BA10-957285F60587,140114151,0.9900,4
974,4340700F-F669-432E-9DA0-E2793677B95D,160303792,0.0000,5
975,4355CB6D-CEBC-431E-92E3-27EF369646C1,140901559,0.3700,4
982,43E27FB8-160B-49C2-9873-2E23B89756F2,130901596,0.9800,4
984,43E27FB8-160B-49C2-9873-2E23B89756F2,130901598,0.9800,4
990,4468F07F-D261-4E86-B94B-60733FBA4476,161108491,0.1300,5
991,4468F07F-D261-4E86-B94B-60733FBA4476,161208160,0.9500,5
992,4468F07F-D261-4E86-B94B-60733FBA4476,161208161,0.9200,5
993,448C14E5-1DA9-4FB7-A493-E75A2674FE63,170201542,0.1600,5
994,448C14E5-1DA9-4FB7-A493-E75A2674FE63,170201543,0.9600,5
995,448C14E5-1DA9-4FB7-A493-E75A2674FE63,170201544,0.1800,5
1006,454AD289-0311-45F3-A4CD-E9E5A1E90ADF,170108494,0.9700,5
1007,454B958D-4A82-496E-B373-664E1FA8834C,170201203,0.9900,5
1008,45845CC7-FA3F-4476-9E73-AFED13B70E74,120800178,0.2500,4
1009,45A29C82-6599-4FE2-A865-BD94736A5E90,170104729,0.0100,5
1012,45BB2156-BCB3-428B-93A9-9D1A24BBD296,141202232,0.9900,3
1014,45BB2156-BCB3-428B-93A9-9D1A24BBD296,160703350,0.0500,5
1015,45D57717-1B4D-4DE4-832A-9D65693BB7FC,161103827,0.6000,5
1016,45EE373C-A27D-43BA-A495-C17823D6932A,170104770,0.0000,5
1017,45F0C1A4-B002-4F12-9F87-AC8CADBA755C,170201543,0.4500,5
1018,461A9461-3787-44E7-AF1D-6D0A13377B2E,170201831,0.0000,5
1020,46312880-F4E1-4B7B-A7E2-12E3E442FA02,120800178,0.7800,4
1022,46A20AB3-880C-4D72-9811-2318A0428B0C,160303792,0.0000,4
1023,46A20AB3-880C-4D72-9811-2318A0428B0C,170201831,0.0000,5
1024,46B05517-21C8-4625-974E-4D98A68B5C37,170201533,0.4400,4
1025,46E02944-3203-42FF-8316-591239F6C070,170108848,0.0000,5
1026,46E02944-3203-42FF-8316-591239F6C070,170108849,0.0000,4
1027,46E02944-3203-42FF-8316-591239F6C070,170200161,0.0000,3
1028,46E02944-3203-42FF-8316-591239F6C070,170200165,0.0000,5
1032,4715EB2E-0D29-4146-90E8-B6B111D15A88,170200626,0.0100,5
1033,4717A119-E0E6-4101-A17C-5404C9E59A4F,170108221,0.0200,5
1034,4717A119-E0E6-4101-A17C-5404C9E59A4F,170108495,0.0000,5
1035,4738B26E-DBD7-4151-9C24-E49A28E36BAC,140901559,0.2900,4
1039,476DC3E9-9BFB-4AD0-97EF-89F2EC2B20B9,170108225,0.9900,2
1041,476DC3E9-9BFB-4AD0-97EF-89F2EC2B20B9,170108227,0.9900,5
1042,4774D1DA-5333-4430-A2C5-472BBA530717,170201127,0.0900,4
1044,47D5C927-BE2B-4AC6-A22B-E666FBC53747,170201203,0.9900,5
1045,47D5C927-BE2B-4AC6-A22B-E666FBC53747,170201831,0.0100,5
1046,47D7067D-66B6-4670-89A4-C4C6A20618DF,160303792,0.9800,5
1049,47E8658A-D331-4505-99FB-113BD9F3CF00,161104835,0.2500,5
1053,47F93EC2-F83C-4885-A1B7-0FCB6ED4F508,170201593,0.0200,5
1054,4809CA1C-9FCB-4E75-AE38-F728C619B751,140705766,0.0200,5
1055,4809CA1C-9FCB-4E75-AE38-F728C619B751,161000096,0.0100,5
1056,4833D17B-E404-4445-B40F-4AAE2E9209F0,160504402,0.9900,5
1059,486F3B98-8DFB-48EC-B50C-0DC2A1591307,160303792,0.9200,5
1063,48869D72-CDE5-4625-8C8B-115BF3B149A2,170201694,0.3500,4
1064,4898C41A-F44A-44CA-B49A-1CED8937B481,160904132,0.0200,1
1065,48A26051-A869-4BCA-8EF1-5008BD35E122,151101209,0.4200,5
1072,48DCC7B1-672D-47DA-B518-A6B47C079037,160201897,0.0100,5
1079,497482EF-50D5-42A7-BE85-8401B0B29676,160303792,0.0100,5
1085,4980B6DF-D4E3-4662-9A34-30A714139A4F,170201694,0.8600,4
1086,49BD372F-3EC6-496D-A5B8-ACDC8C9FAD9D,170201127,0.0000,5
1088,49ED77FB-F6F6-420B-8FD0-BE6CC3DF1D61,170108350,0.3300,5
1089,49ED77FB-F6F6-420B-8FD0-BE6CC3DF1D61,170201593,0.0800,5
1090,49ED77FB-F6F6-420B-8FD0-BE6CC3DF1D61,170201831,0.0700,5
1092,4A033A87-C1A8-473A-ABAF-BA4209592765,170201831,0.0100,5
1093,4A0627A7-402C-4083-960B-A61BBDA51460,170201216,0.5000,5
1099,4A3AD403-7056-48FE-9BCA-5A35C60C44D4,170201831,0.0100,5
1102,4A5FA583-6EF0-42C4-ABE2-1A9830B553B6,170201593,0.3900,5
1103,4A6707EE-5896-4DAD-B569-6B974940A47C,170201696,0.4800,5
1104,4A69E4E6-8A5F-4FB0-887F-ACF6A06A864B,170200631,0.0000,5
1105,4A85BFC4-0894-4B07-8143-D7570333FF4D,131200573,0.9900,4
1107,4AB249DC-7940-4765-999F-5DCB4F2615B8,170201216,0.5600,5
1108,4AB819BD-4827-40F2-8836-F2D84C0A7594,120401072,0.1100,5
1109,4AB819BD-4827-40F2-8836-F2D84C0A7594,130400924,0.0100,4
1110,4AD71047-A4D1-4CAE-A028-8862714F9DF4,170201694,0.9000,4
1111,4B082C34-FBBE-4648-9236-59482D3A4512,170201694,0.9800,4
1112,4B1652ED-D6E3-4914-A8A5-89E70F65EF1C,170104770,0.0100,3
1116,4B8A47FF-78CC-4C7F-875E-8A5EAA51ED69,170201563,0.0000,1
1117,4B8A47FF-78CC-4C7F-875E-8A5EAA51ED69,170201637,0.0000,5
1120,4BDADDF3-F77F-4C64-83E9-C56C69F9F6C3,160303789,0.7100,5
1121,4BDADDF3-F77F-4C64-83E9-C56C69F9F6C3,160900358,0.7200,3
1122,4BDADDF3-F77F-4C64-83E9-C56C69F9F6C3,170201539,0.9700,5
1123,4C21669E-0617-48D8-8FD9-954E72A8871E,160902658,0.8900,4
1124,4C2259E1-00BA-4101-9C7B-3127835EA443,150603790,0.9300,5
1125,4C41F37A-B462-4E83-B0BC-E61721AFAFD2,170200489,0.8700,5
1128,4CC64690-439B-4236-9693-C92469E4A3E0,170201831,0.0100,5
1129,4CC81341-D7B0-4053-9472-E4AE6C18D78A,170201696,0.8200,4
1130,4D03E2F3-36AA-4D59-97A6-55C5B18638A3,170107356,0.3300,2
1134,4D322685-EE70-481A-931F-CF7E245154FA,161002609,0.3800,5
1140,4D8556E2-CAD8-44B6-8054-CC04EDB3EEE2,170100400,0.5800,5
1141,4DB5F8F0-8F0E-49EF-8169-D24FF475B6E4,160812646,0.0100,5
1143,4DEF4911-C3B0-4092-A247-EE452D8DDB49,170201694,0.0100,4
1144,4E1FC3D1-09B7-4B2C-8306-DCF0862995C1,161108491,0.9600,5
1150,4E557616-19B1-4FCE-ACB1-35E217E7B753,160812646,0.0200,5
1151,4E557616-19B1-4FCE-ACB1-35E217E7B753,170202148,0.0100,2
1153,4E6707E9-D28F-4174-96C9-D3529EBE6526,170107689,0.1200,1
1154,4F233A7B-D4C2-4B32-BB50-A8FA39EE1F94,170105888,0.9700,5
1155,4F32BA9B-3771-4011-A3CA-9AFE4CEFB59E,161200548,0.5300,5
1157,4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,160812356,0.9000,4
1158,4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,160812357,0.9000,5
1159,4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,161000639,0.9300,5
1160,4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,161200554,0.3700,2
1165,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,160700206,0.9800,5
1166,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,160700207,0.9700,5
1168,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,161205749,0.9400,3
1169,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,170201216,0.9900,5
1172,4F9E44DA-0266-46B7-9BFE-79FDC408F4D4,170201915,0.9800,5
1174,4FB7E9C1-7F5A-4A7B-9CD5-923287F24BC0,150301930,0.1400,5
1176,4FD405BE-12AC-44CF-BF53-FBFD3414802B,170200489,0.0400,1
1180,4FFD599F-3BDE-4EA7-92EA-EDBBB46737D9,141100580,0.9900,4
1182,5048A692-9A9E-4157-8BC7-88848257B175,170201127,0.2000,5
1183,5048A692-9A9E-4157-8BC7-88848257B175,170201831,0.8000,3
1185,5058B0F8-25FA-4A2C-92C3-18CA8CAD20A9,170200118,0.6600,5
1186,508D69E8-83BF-4D77-AAFC-C56FEB71BD8A,161200576,0.9900,5
1187,508D69E8-83BF-4D77-AAFC-C56FEB71BD8A,170108226,0.4300,1
1198,509E454A-1AE8-4D0A-9F6E-DD71D350D630,150800001,0.5000,5
1199,50B218D2-6AC7-4413-9CFC-1E17B4ED4BAC,130900441,0.8600,5
1200,50B218D2-6AC7-4413-9CFC-1E17B4ED4BAC,141100547,0.5100,4
1202,51464FE6-1792-4AD9-BFFB-1B03BBD92425,160815067,0.0000,5
1203,51676AD8-3E3A-43AE-9372-814C629CD274,170201831,0.2200,5
1206,51FD9C7F-94AE-459F-93AA-E76A145EF1B1,120600148,0.0100,4
1207,51FD9C7F-94AE-459F-93AA-E76A145EF1B1,150400888,0.0000,5
1208,51FD9C7F-94AE-459F-93AA-E76A145EF1B1,160300414,0.0100,5
1209,5219532B-F130-4D6E-BB9B-828A083DF722,160812646,0.2000,5
1210,5249103B-622E-4B91-8FA9-C03217D848BB,161004404,0.9900,5
1211,5250A5AA-545B-4A40-9DF1-0037AC9FF2AB,140705770,0.4500,4
1212,5250A5AA-545B-4A40-9DF1-0037AC9FF2AB,140705771,0.1900,4
1214,52C971AA-422E-43D4-A2A4-665ED5A41C7D,170201694,0.0000,4
1215,52D965C2-8F8C-4D29-A846-4C6978BD5FF5,170201196,0.0300,1
1216,52D965C2-8F8C-4D29-A846-4C6978BD5FF5,170201690,0.0000,5
1217,52D965C2-8F8C-4D29-A846-4C6978BD5FF5,170201692,0.3200,1
1218,530F15F7-57CC-4507-B464-F8E150812B46,160303792,0.0400,5
1219,530F15F7-57CC-4507-B464-F8E150812B46,170201831,0.9900,5
1221,532297C4-57AB-454F-AAD2-5E293636EC72,160901022,0.8200,4
1223,533FF908-1D65-4990-A4CB-CC60DFCA2E5E,130700948,0.4400,4
1224,533FF908-1D65-4990-A4CB-CC60DFCA2E5E,130700949,0.9800,4
1225,533FF908-1D65-4990-A4CB-CC60DFCA2E5E,140100025,0.9900,4
1227,53A6001E-0325-4B25-BC11-6D1FB46A74B4,141000148,0.0000,4
1229,53A9243F-6F5F-4084-B448-64E7EF2F62A4,170201831,0.9800,5
1235,540F8D39-12D8-47B1-B14B-9749CC17D5F4,170201831,0.9600,5
1238,5435D389-081B-44C5-AEEC-D01F2D3F00BB,150301004,0.9900,4
1239,543C61B6-000E-4960-A02F-2E9CAB5657F4,160703957,0.0100,5
1248,54B23D09-8C54-47C5-AEB9-91A6FA53FD71,141004956,0.9900,5
1253,550CC0BF-E26D-443E-AB1B-699A9515C6CF,170201696,0.2900,4
1259,5528A326-A036-408A-9E17-07F809C7BD9A,170108262,0.8800,5
1263,558C6C2C-852B-4E5F-99E5-D8C832EFAEB4,170201544,0.4600,5
1265,55A454B0-3421-4616-B5E2-743D80D4803E,170201831,0.9800,5
1268,55C26FC0-6F33-4CF1-8BBD-E56C923B561F,170201876,0.0100,5
1269,55DE7067-E381-47DF-8190-CCFD2D2A1442,120702364,0.6500,4
1273,55DE7067-E381-47DF-8190-CCFD2D2A1442,170201831,0.0000,5
1275,560A4BF0-2222-4D3A-AD26-A9A987054674,170201127,0.0500,5
1277,56206673-A20C-45EF-B572-982A9161E07B,170201831,0.1300,5
1279,5688B110-99BD-41E9-8C2F-EC9A2D16E901,160812485,0.0000,5
1283,569B8139-B03F-4E60-BC31-505A6D7D28D3,170109047,0.4800,4
1285,56EE1727-5D20-4494-BCBC-43908F81563D,160303792,0.1700,5
1291,574432F1-004F-45A7-8316-0E8BBB005EFB,170200850,0.1300,5
1301,57B43E46-1287-4E2F-8862-A496B3770479,150901380,0.0000,5
1302,57B43E46-1287-4E2F-8862-A496B3770479,160500359,0.0100,5
1304,57B43E46-1287-4E2F-8862-A496B3770479,170200631,0.0100,5
1305,57B43E46-1287-4E2F-8862-A496B3770479,170201531,0.0200,5
1308,57F7EB68-5CDD-41FE-8D64-F4D8FA89ED4F,120202435,0.6800,4
1309,57F7EB68-5CDD-41FE-8D64-F4D8FA89ED4F,140402373,0.9800,4
1310,57F7EB68-5CDD-41FE-8D64-F4D8FA89ED4F,160306401,0.8300,5
1311,57F7EB68-5CDD-41FE-8D64-F4D8FA89ED4F,170100571,0.5400,4
1312,57F7EB68-5CDD-41FE-8D64-F4D8FA89ED4F,170201831,0.0100,5
1313,582BB797-8DC7-4B42-AF1D-B2876CAE832B,170202072,0.8200,4
1326,58B359EE-89F0-4691-9C39-8C555CA72838,170104754,0.0000,5
1327,58B359EE-89F0-4691-9C39-8C555CA72838,170201525,0.0000,5
1338,58BBDD91-73BF-4688-99C0-2564C43CD9A8,170201831,0.9500,5
1339,58DAF070-42E6-4654-8E59-71B065E2597B,160815067,0.8900,4
1340,58DAF070-42E6-4654-8E59-71B065E2597B,170200676,0.8900,5
1346,5A925C3D-D249-42D1-9971-63CE403326A9,161001617,0.4600,1
1347,5A9978B6-42B9-43E8-BE95-3F2EBA263EE8,170201694,0.9800,4
1348,5AC30524-17BA-464F-B7CE-F1E2AD125730,160902816,0.8600,5
1349,5AC30524-17BA-464F-B7CE-F1E2AD125730,170201696,0.5300,4
1350,5AC30524-17BA-464F-B7CE-F1E2AD125730,170201876,0.1600,5
1353,5ACEA609-9BAF-44E8-B294-537F6B99A1F8,170201831,0.9700,5
1355,5B028FBE-7CD1-4168-A4E8-5472276381CC,160303792,0.0000,5
1356,5B028FBE-7CD1-4168-A4E8-5472276381CC,170202077,0.2800,5
1359,5B4B2958-1D89-49CC-8CAA-D7279A1C842B,160303792,0.9700,3
1360,5B4B2958-1D89-49CC-8CAA-D7279A1C842B,161205078,0.9800,5
1361,5B4B2958-1D89-49CC-8CAA-D7279A1C842B,170109199,0.9400,5
1362,5B4EA780-3367-4138-927C-894ADD1246A6,111001066,0.0100,4
1363,5B4EA780-3367-4138-927C-894ADD1246A6,130602077,0.0000,4
1364,5B4EA780-3367-4138-927C-894ADD1246A6,160206812,0.0700,3
1365,5B4EA780-3367-4138-927C-894ADD1246A6,160206813,0.0100,3
1366,5B4EA780-3367-4138-927C-894ADD1246A6,160206814,0.0000,3
1372,5BAFDE9D-3D5E-4AC8-A213-83607E58DDB6,170201694,0.8400,4
1376,5C057B22-5881-4221-B21F-196F0F7C720D,170200489,0.9300,4
1379,5C5D87C8-1332-4847-8004-F7EA1FD69500,130502773,0.7400,4
1381,5C96E832-CAA0-4380-8D82-202106AFD1E2,161205033,0.6200,5
1382,5CF12543-E5A7-49BD-9537-5F7C007D578D,170100423,0.0100,4
1385,5CF12543-E5A7-49BD-9537-5F7C007D578D,170201916,0.4500,4
1388,5D45DD54-2923-4510-B70E-7FBA178C9579,170201544,0.6200,5
1389,5D49A95D-F385-4410-9150-CE093FFA1B2C,170201216,0.9800,5
1390,5D52EF8B-4F09-418F-B188-B2053FD3C403,141204509,0.3400,4
1391,5D52EF8B-4F09-418F-B188-B2053FD3C403,151203058,0.9700,3
1392,5D6BFE9E-4E75-4A7B-88C3-73F44C65D4B1,170201831,0.9700,5
1394,5DCE4558-A770-4EB0-94E5-CC5FD0405882,170201694,0.9500,4
1395,5DD5D917-646E-49A3-ADE7-5E18F59A9789,161104159,0.0000,5
1404,5DEEA5BD-88F8-4C7C-825B-5AED0A84A7D0,170201637,0.0100,5
1406,5E0EDDC4-2D12-4FAA-B8E3-E08EA7F2D4D9,161002666,0.1800,5
1408,5E1B54B5-B9CB-4ADE-B2EC-9808A86E9623,160703317,0.5200,5
1409,5E1B54B5-B9CB-4ADE-B2EC-9808A86E9623,161005146,0.5600,5
1411,5E420DDB-4077-4240-BD4E-9BE59FAECC0D,160303792,0.0000,5
1412,5E420DDB-4077-4240-BD4E-9BE59FAECC0D,170201831,0.0000,5
1413,5EA2F991-330F-4FD1-BE8B-18B4616005EB,170201694,0.9500,4
1414,5EADE0BD-F0F3-4775-82AD-71E0F86DB208,170201694,0.3200,4
1415,5EB11DC5-5729-4D1C-B330-F7CDE1090C51,160303792,0.1000,5
1416,5EB11DC5-5729-4D1C-B330-F7CDE1090C51,170201593,0.9900,5
1417,5EB11DC5-5729-4D1C-B330-F7CDE1090C51,170201831,0.0000,5
1419,5EC573A3-D7BC-410C-A833-339DC2E942C6,121100683,0.3900,4
1420,5EC573A3-D7BC-410C-A833-339DC2E942C6,141004956,0.8000,5
1422,5EFF0FE0-F022-4FD5-899E-2F4BB1B13C8A,160303792,0.8800,5
1425,5F87CADE-3906-45FA-90A2-18EA3FB7F8A5,140114152,0.9900,4
1430,5FFA046A-F1B4-4D88-BA6F-43FC2D1E8DF5,160604186,0.8300,5
1431,5FFA046A-F1B4-4D88-BA6F-43FC2D1E8DF5,170200740,0.4300,5
1432,5FFA046A-F1B4-4D88-BA6F-43FC2D1E8DF5,170200741,0.8800,5
1433,5FFA046A-F1B4-4D88-BA6F-43FC2D1E8DF5,170201127,0.1400,2
1434,6006BCF6-E79E-4E95-A62D-A7FC310A8A24,170101805,0.6600,4
1441,60746D53-9BC1-4362-8493-99126BAADB6F,140114151,0.5100,4
1450,60C0F641-CF23-4013-8949-9E82DE93152A,160306353,0.9500,5
1452,60C0F641-CF23-4013-8949-9E82DE93152A,161001426,0.0100,1
1453,60C0F641-CF23-4013-8949-9E82DE93152A,170201216,0.9900,5
1455,60C0F641-CF23-4013-8949-9E82DE93152A,170201544,0.9900,5
1457,610C24A6-A94C-42BD-8503-400E6784F320,160504083,0.2900,5
1458,610C24A6-A94C-42BD-8503-400E6784F320,170108261,0.2500,5
1460,611D1520-BD94-456B-A2F0-2D78DFAB078B,170200676,0.2100,5
1473,61C9DFF3-10F6-4D66-B4ED-C10DA35AE611,130801235,0.1900,5
1476,62243C7E-350F-486D-91DF-6F994CE9AF2B,170201216,0.9800,5
1477,6245E9C0-BDF3-4223-B21B-88F5F72B1D39,160303792,0.9600,5
1478,6245E9C0-BDF3-4223-B21B-88F5F72B1D39,161002635,0.0800,5
1479,6245E9C0-BDF3-4223-B21B-88F5F72B1D39,170201203,0.2200,5
1480,6246A3C7-8E60-4C57-84F6-080BF5D1C2EE,161208096,0.1200,5
1481,6246A3C7-8E60-4C57-84F6-080BF5D1C2EE,170201690,0.6500,5
1483,62598CF8-A17C-4C04-8C9D-44521F3AB9CA,160303792,0.0000,5
1484,626BD01A-613E-4C0E-9DA9-2931D925A94E,170200848,0.3200,5
1491,629C8EF5-BB72-45BA-A49C-1AE31304FC67,170108230,0.1800,5
1492,62B6A9E2-2B9D-408C-80FA-822F7C149D99,150404420,0.0600,5
1493,62BEE041-E2F8-46AB-998A-825A433224B8,160303789,0.5200,4
1494,62C1D49B-329B-493B-8CEF-BFFC857622B0,160604186,0.6800,5
1499,62D7C36F-568E-4434-9EEB-AB0963F57DF2,161104159,0.6000,5
1500,62D7C36F-568E-4434-9EEB-AB0963F57DF2,170107126,0.0300,5
1503,62EE5184-DD1A-4D90-B606-0CBF676042C4,170201127,0.0900,5
1514,63435A62-C908-476C-A080-4184696AE6FE,170201127,0.2300,5
1517,639F5535-AB5C-47BB-B685-C42BD1861F59,170201831,0.9400,5
1521,63B7F5BA-C425-4973-A416-C88585A7A64F,170104753,0.2900,1
1527,64413BC3-0402-40D8-AEFC-154F1A992908,160303792,0.0100,5
1531,645A69B6-223B-4D1D-9907-E3D0353FD400,131100762,0.0100,5
1541,645C5C51-B8EA-4F70-A90E-EEDCDD9A4A7C,170108224,0.9000,1
1543,6490BD56-0937-4F75-9C07-48A11BFBD7C6,170200740,0.0000,5
1545,64935742-A25E-4E1B-9552-7FBA88CA6E5C,170201203,0.9900,5
1546,64C90642-940A-4BCA-BE03-60B7D2602B1D,170201831,0.0000,5
1549,6567164F-93D1-4BD1-87B9-CFA7B3E762D4,160303792,0.0100,5
1550,6567164F-93D1-4BD1-87B9-CFA7B3E762D4,160703332,0.0000,5
1551,6567164F-93D1-4BD1-87B9-CFA7B3E762D4,170201542,0.0300,5
1552,6567164F-93D1-4BD1-87B9-CFA7B3E762D4,170201543,0.0300,5
1553,6567164F-93D1-4BD1-87B9-CFA7B3E762D4,170201544,0.0000,5
1554,65C8F76E-CDAF-42CB-8EC0-1C8AE44816D8,160303792,0.0200,5
1555,65E5211A-4D77-41E4-B6FA-81EB5B853233,170108224,0.9900,1
1556,65E5211A-4D77-41E4-B6FA-81EB5B853233,170108225,0.4500,2
1559,661B8F4A-9135-4B20-BFB8-BFCE52655316,161000639,0.7900,5
1563,667C63D6-D8BB-46F0-A125-69D81E0494E9,120300087,0.5600,4
1564,66C2B54A-1CFD-4461-87FC-BF3A5D1BE908,140903030,0.0900,5
1565,66D57086-FE5D-43EC-818A-0FC367DFF531,170201216,0.9800,5
1566,66DBBA31-5A32-4EB7-AE31-2A2C6E5A9D24,170201127,0.9400,5
